#C = Cell, L = Link, N = Neighbor, M = Midpoint||||||||||||
#Cell_Index||Link_Index|Cell_Zpos|CellXpos|Neighbor_Index|Neighbor_Zpos|Neighbor_Xpos|Midpoint_Zpos|Midpoint_Xpos|CellNeighbor_Distance|Cell_Distance|Neighbor_Distance
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
21|21|21-306|19989|23365|306|21124|23333|20556.5|23349|1135.451011713|567.72550585648|567.72550585648
21|21|21-923|19989|23365|923|19602|23711|19795.5|23538|519.11944675575|259.55972337788|259.55972337788
21|21|21-1727|19989|23365|1727|20118|22424|20053.5|22894.5|949.80103179561|474.9005158978|474.9005158978
21|21|21-2226|19989|23365|2226|21124|23887|20556.5|23626|1249.2833945907|624.64169729534|624.64169729534
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
22|22|22-1|3205|7720|1|-3421|6409|-108|7064.5|6754.4501626705|3377.2250813353|3377.2250813353
22|22|22-2|3205|7720|2|1905|-9319|2555|-799.5|17088.52015243|8544.2600762149|8544.2600762149
22|22|22-10|3205|7720|10|1374|10662|2289.5|9191|3465.2453015624|1732.6226507812|1732.6226507812
22|22|22-12|3205|7720|12|7017|8662|5111|8191|3926.666270515|1963.3331352575|1963.3331352575
22|22|22-102|3205|7720|102|4153|2021|3679|4870.5|5777.309494912|2888.654747456|2888.654747456
22|22|22-137|3205|7720|137|3901|8668|3553|8194|1176.0612228962|588.03061144808|588.03061144808
22|22|22-264|3205|7720|264|2710|8164|2957.5|7942|664.9518779581|332.47593897905|332.47593897905
22|22|22-708|3205|7720|708|3108|6240|3156.5|6980|1483.1753099347|741.58765496737|741.58765496737
22|22|22-1295|3205|7720|1295|4098|7653|3651.5|7686.5|895.50991060959|447.7549553048|447.7549553048
22|22|22-2412|3205|7720|2412|2139|6937|2672|7328.5|1322.6658686154|661.33293430768|661.33293430768
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
23|23|23-5|20835|-288|5|14269|279|17552|-4.5|6590.435873294|3295.217936647|3295.217936647
23|23|23-71|20835|-288|71|20872|-3072|20853.5|-1680|2784.2458583968|1392.1229291984|1392.1229291984
23|23|23-82|20835|-288|82|22887|1102|21861|407|2478.4680752433|1239.2340376216|1239.2340376216
23|23|23-131|20835|-288|131|18648|104|19741.5|-92|2221.8535055219|1110.926752761|1110.926752761
23|23|23-842|20835|-288|842|22195|-2901|21515|-1594.5|2945.7374288962|1472.8687144481|1472.8687144481
23|23|23-1255|20835|-288|1255|21273|1960|21054|836|2290.272472873|1145.1362364365|1145.1362364365
23|23|23-1271|20835|-288|1271|23705|-827|22270|-557.5|2920.1748235337|1460.0874117668|1460.0874117668
23|23|23-1390|20835|-288|1390|22935|-2322|21885|-1305|2923.5519492562|1461.7759746281|1461.7759746281
23|23|23-2000|20835|-288|2000|22289|937|21562|324.5|1901.2472222202|950.6236111101|950.6236111101
23|23|23-2257|20835|-288|2257|20131|-399|20483|-343.5|712.69699031215|356.34849515608|356.34849515608
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
24|24|24-2|2285|-15339|2|1905|-9319|2095|-12329|6031.9814323322|3015.9907161661|3015.9907161661
24|24|24-4|2285|-15339|4|-14791|-12627|-6253|-13983|17290.01792943|8645.0089647148|8645.0089647148
24|24|24-13|2285|-15339|13|8938|-12375|5611.5|-13857|7283.3855451981|3641.692772599|3641.692772599
24|24|24-75|2285|-15339|75|-75|-19226|1105|-17282.5|4547.3474685799|2273.6737342899|2273.6737342899
24|24|24-111|2285|-15339|111|677|-13445|1481|-14392|2484.5321491178|1242.2660745589|1242.2660745589
24|24|24-139|2285|-15339|139|5540|-13960|3912.5|-14649.5|3535.0623756873|1767.5311878437|1767.5311878437
24|24|24-143|2285|-15339|143|4195|-20927|3240|-18133|5905.4080299332|2952.7040149666|2952.7040149666
24|24|24-170|2285|-15339|170|5778|-15480|4031.5|-15409.5|3495.8446761834|1747.9223380917|1747.9223380917
24|24|24-211|2285|-15339|211|2662|-12965|2473.5|-14152|2403.7481149239|1201.8740574619|1201.8740574619
24|24|24-433|2285|-15339|433|1151|-15473|1718|-15406|1141.8896619201|570.94483096005|570.94483096005
24|24|24-517|2285|-15339|517|2376|-14552|2330.5|-14945.5|792.24364939077|396.12182469538|396.12182469538
24|24|24-657|2285|-15339|657|2706|-14662|2495.5|-15000.5|797.2264421104|398.6132210552|398.6132210552
24|24|24-843|2285|-15339|843|1210|-14685|1747.5|-15012|1258.3087856325|629.15439281626|629.15439281626
24|24|24-2286|2285|-15339|2286|3290|-15423|2787.5|-15381|1008.5043381166|504.2521690583|504.2521690583
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
25|25|25-6|-3588|19548|6|-7163|23056|-5375.5|21302|5008.6613980184|2504.3306990092|2504.3306990092
25|25|25-7|-3588|19548|7|-9453|6428|-6520.5|12988|14371.242987299|7185.6214936497|7185.6214936497
25|25|25-10|-3588|19548|10|1374|10662|-1107|15105|10177.545873146|5088.7729365732|5088.7729365732
25|25|25-49|-3588|19548|49|-5994|21620|-4791|20584|3175.2196774397|1587.6098387198|1587.6098387198
25|25|25-117|-3588|19548|117|-5918|16166|-4753|17857|4106.923909692|2053.461954846|2053.461954846
25|25|25-126|-3588|19548|126|2130|19296|-729|19422|5723.5502968001|2861.7751484|2861.7751484
25|25|25-133|-3588|19548|133|-839|16070|-2213.5|17809|4433.2251239927|2216.6125619963|2216.6125619963
25|25|25-184|-3588|19548|184|-6748|17287|-5168|18417.5|3885.5785926938|1942.7892963469|1942.7892963469
25|25|25-587|-3588|19548|587|-4614|19056|-4101|19302|1137.8664244981|568.93321224903|568.93321224903
25|25|25-898|-3588|19548|898|-3719|18577|-3653.5|19062.5|979.79691773347|489.89845886673|489.89845886673
25|25|25-966|-3588|19548|966|-4455|20100|-4021.5|19824|1027.8098073087|513.90490365436|513.90490365436
25|25|25-982|-3588|19548|982|-2929|19715|-3258.5|19631.5|679.83086131773|339.91543065886|339.91543065886
25|25|25-1196|-3588|19548|1196|-3823|20419|-3705.5|19983.5|902.14522112573|451.07261056287|451.07261056287
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
26|26|26-2|9837|5687|2|1905|-9319|5871|-1816|16973.410382124|8486.7051910621|8486.7051910621
26|26|26-5|9837|5687|5|14269|279|12053|2983|6992.0732261612|3496.0366130806|3496.0366130806
26|26|26-12|9837|5687|12|7017|8662|8427|7174.5|4099.1493019894|2049.5746509947|2049.5746509947
26|26|26-148|9837|5687|148|10383|6719|10110|6203|1167.5358666868|583.76793334338|583.76793334338
26|26|26-193|9837|5687|193|9107|4400|9472|5043.5|1479.6178560696|739.8089280348|739.8089280348
26|26|26-219|9837|5687|219|8040|5698|8938.5|5692.5|1797.0336669078|898.51683345389|898.51683345389
26|26|26-431|9837|5687|431|9572|5625|9704.5|5656|272.15620514697|136.07810257349|136.07810257349
26|26|26-974|9837|5687|974|10525|5350|10181|5518.5|766.10247356343|383.05123678171|383.05123678171
26|26|26-1796|9837|5687|1796|10444|7228|10140.5|6457.5|1656.2397169492|828.11985847461|828.11985847461
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
27|27|27-13|16436|-22265|13|8938|-12375|12687|-17320|12410.967085606|6205.4835428031|6205.4835428031
27|27|27-42|16436|-22265|42|17934|-22249|17185|-22257|1498.0854448262|749.04272241308|749.04272241308
27|27|27-65|16436|-22265|65|16123|-20646|16279.5|-21455.5|1648.9784716606|824.48923583028|824.48923583028
27|27|27-206|16436|-22265|206|13392|-22548|14914|-22406.5|3057.1269191841|1528.563459592|1528.563459592
27|27|27-1007|16436|-22265|1007|16410|-23219|16423|-22742|954.35423192859|477.17711596429|477.17711596429
27|27|27-1422|16436|-22265|1422|16888|-21565|16662|-21915|833.24906240571|416.62453120286|416.62453120286
27|27|27-1757|16436|-22265|1757|17236|-22645|16836|-22455|885.66359301938|442.83179650969|442.83179650969
27|27|27-2120|16436|-22265|2120|15809|-21885|16122.5|-22075|733.16369249984|366.58184624992|366.58184624992
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
28|28|28-13|7205|-22805|13|8938|-12375|8071.5|-17590|10572.99337936|5286.4966896802|5286.4966896802
28|28|28-127|7205|-22805|127|8406|-22571|7805.5|-22688|1223.5836710254|611.7918355127|611.7918355127
28|28|28-143|7205|-22805|143|4195|-20927|5700|-21866|3547.8139748301|1773.9069874151|1773.9069874151
28|28|28-243|7205|-22805|243|7599|-22241|7402|-22523|687.99127901449|343.99563950725|343.99563950725
28|28|28-352|7205|-22805|352|6513|-23074|6859|-22939.5|742.44528417925|371.22264208962|371.22264208962
28|28|28-2264|7205|-22805|2264|7210|-22052|7207.5|-22428.5|753.01660008263|376.50830004131|376.50830004131
28|28|28-2380|7205|-22805|2380|7831|-22762|7518|-22783.5|627.47509910753|313.73754955376|313.73754955376
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
29|29|29-6|3281|14204|6|-7163|23056|-1941|18630|13690.691728324|6845.345864162|6845.345864162
29|29|29-10|3281|14204|10|1374|10662|2327.5|12433|4022.7370035835|2011.3685017918|2011.3685017918
29|29|29-12|3281|14204|12|7017|8662|5149|11433|6683.6711469072|3341.8355734536|3341.8355734536
29|29|29-18|3281|14204|18|2227|12385|2754|13294.5|2102.3027850431|1051.1513925216|1051.1513925216
29|29|29-48|3281|14204|48|1573|17143|2427|15673.5|3399.2624199964|1699.6312099982|1699.6312099982
29|29|29-61|3281|14204|61|5240|18825|4260.5|16514.5|5019.0957352894|2509.5478676447|2509.5478676447
29|29|29-118|3281|14204|118|4279|11798|3780|13001|2604.7725428528|1302.3862714264|1302.3862714264
29|29|29-186|3281|14204|186|7473|13296|5377|13750|4289.2106499914|2144.6053249957|2144.6053249957
29|29|29-698|3281|14204|698|2638|14869|2959.5|14536.5|925.02648610729|462.51324305364|462.51324305364
29|29|29-1493|3281|14204|1493|2461|13913|2871|14058.5|870.10401677041|435.0520083852|435.0520083852
29|29|29-1843|3281|14204|1843|3430|13937|3355.5|14070.5|305.76134484267|152.88067242134|152.88067242134
29|29|29-2284|3281|14204|2284|3618|14204|3449.5|14204|337|168.5|168.5
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
30|30|30-2|-10034|-21560|2|1905|-9319|-4064.5|-15439.5|17099.175477198|8549.5877385989|8549.5877385989
30|30|30-4|-10034|-21560|4|-14791|-12627|-12412.5|-17093.5|10120.649089856|5060.3245449279|5060.3245449279
30|30|30-70|-10034|-21560|70|-12104|-22345|-11069|-21952.5|2213.8484591317|1106.9242295659|1106.9242295659
30|30|30-91|-10034|-21560|91|-11229|-20175|-10631.5|-20867.5|1829.2758129927|914.63790649634|914.63790649634
30|30|30-182|-10034|-21560|182|-9448|-21271|-9741|-21415.5|653.38885818477|326.69442909239|326.69442909239
30|30|30-205|-10034|-21560|205|-11385|-23069|-10709.5|-22314.5|2025.4090944794|1012.7045472397|1012.7045472397
30|30|30-226|-10034|-21560|226|-9582|-22239|-9808|-21899.5|815.68682715856|407.84341357928|407.84341357928
30|30|30-463|-10034|-21560|463|-8395|-20372|-9214.5|-20966|2024.2690038629|1012.1345019314|1012.1345019314
30|30|30-571|-10034|-21560|571|-8768|-19951|-9401|-20755.5|2047.348773414|1023.674386707|1023.674386707
30|30|30-885|-10034|-21560|885|-11201|-20453|-10617.5|-21006.5|1608.5204381667|804.26021908335|804.26021908335
30|30|30-1503|-10034|-21560|1503|-10086|-22301|-10060|-21930.5|742.82232061241|371.4111603062|371.4111603062
30|30|30-1665|-10034|-21560|1665|-10613|-22104|-10323.5|-21832|794.46648765067|397.23324382534|397.23324382534
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
31|31|31-2|-12771|-11335|2|1905|-9319|-5433|-10327|14813.818953936|7406.9094769681|7406.9094769681
31|31|31-4|-12771|-11335|4|-14791|-12627|-13781|-11981|2397.8456997897|1198.9228498949|1198.9228498949
31|31|31-9|-12771|-11335|9|-14166|2973|-13468.5|-4181|14375.843940444|7187.921970222|7187.921970222
31|31|31-53|-12771|-11335|53|-13054|-10148|-12912.5|-10741.5|1220.2696423332|610.1348211666|610.1348211666
31|31|31-90|-12771|-11335|90|-13616|-12689|-13193.5|-12012|1596.0391599206|798.01957996029|798.01957996029
31|31|31-113|-12771|-11335|113|-11259|-13272|-12015|-12303.5|2457.2572107942|1228.6286053971|1228.6286053971
31|31|31-165|-12771|-11335|165|-11493|-9899|-12132|-10617|1922.3371192379|961.16855961897|961.16855961897
31|31|31-566|-12771|-11335|566|-13223|-11530|-12997|-11432.5|492.26923527679|246.1346176384|246.1346176384
31|31|31-1058|-12771|-11335|1058|-13619|-10143|-13195|-10739|1462.8629464171|731.43147320853|731.43147320853
31|31|31-1300|-12771|-11335|1300|-12203|-10564|-12487|-10949.5|957.63510796127|478.81755398064|478.81755398064
31|31|31-1672|-12771|-11335|1672|-12147|-11426|-12459|-11380.5|630.60050745301|315.30025372651|315.30025372651
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
32|32|32-2|2173|-10770|2|1905|-9319|2039|-10044.5|1475.5422731999|737.77113659996|737.77113659996
32|32|32-4|2173|-10770|4|-14791|-12627|-6309|-11698.5|17065.337529624|8532.6687648121|8532.6687648121
32|32|32-13|2173|-10770|13|8938|-12375|5555.5|-11572.5|6952.7872108961|3476.393605448|3476.393605448
32|32|32-95|2173|-10770|95|-2611|-6561|-219|-8665.5|6371.9963119889|3185.9981559944|3185.9981559944
32|32|32-125|2173|-10770|125|683|-3163|1428|-6966.5|7751.5513931083|3875.7756965542|3875.7756965542
32|32|32-211|2173|-10770|211|2662|-12965|2417.5|-11867.5|2248.8099074844|1124.4049537422|1124.4049537422
32|32|32-218|2173|-10770|218|5416|-9792|3794.5|-10281|3387.2603974303|1693.6301987152|1693.6301987152
32|32|32-263|2173|-10770|263|1206|-10916|1689.5|-10843|977.95961061794|488.97980530897|488.97980530897
32|32|32-479|2173|-10770|479|1970|-12537|2071.5|-11653.5|1778.622500701|889.31125035052|889.31125035052
32|32|32-1012|2173|-10770|1012|3220|-9956|2696.5|-10363|1326.1994570953|663.09972854767|663.09972854767
32|32|32-1335|2173|-10770|1335|2004|-10257|2088.5|-10513.5|540.1203569576|270.0601784788|270.0601784788
32|32|32-1375|2173|-10770|1375|3354|-11478|2763.5|-11124|1376.9622362287|688.48111811436|688.48111811436
32|32|32-1677|2173|-10770|1677|3389|-10768|2781|-10769|1216.0016447357|608.00082236786|608.00082236786
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
33|33|33-2|6432|7227|2|1905|-9319|4168.5|-1046|17154.120350516|8577.0601752582|8577.0601752582
33|33|33-5|6432|7227|5|14269|279|10350.5|3753|10473.455637945|5236.7278189725|5236.7278189725
33|33|33-10|6432|7227|10|1374|10662|3903|8944.5|6114.1302733913|3057.0651366957|3057.0651366957
33|33|33-12|6432|7227|12|7017|8662|6724.5|7944.5|1549.6612533067|774.83062665334|774.83062665334
33|33|33-40|6432|7227|40|7863|6618|7147.5|6922.5|1555.1983796288|777.59918981439|777.59918981439
33|33|33-41|6432|7227|41|6416|8545|6424|7886|1318.0971132659|659.04855663297|659.04855663297
33|33|33-1125|6432|7227|1125|7401|6522|6916.5|6874.5|1198.3263328493|599.16316642464|599.16316642464
33|33|33-1517|6432|7227|1517|6995|7744|6713.5|7485.5|764.36771255725|382.18385627862|382.18385627862
33|33|33-1637|6432|7227|1637|6375|5952|6403.5|6589.5|1276.2734816645|638.13674083225|638.13674083225
33|33|33-2179|6432|7227|2179|6884|5958|6658|6592.5|1347.095022632|673.54751131602|673.54751131602
33|33|33-2323|6432|7227|2323|6145|7359|6288.5|7293|315.90030072794|157.95015036397|157.95015036397
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
34|34|34-5|16083|9400|5|14269|279|15176|4839.5|9299.6363907413|4649.8181953707|4649.8181953707
34|34|34-12|16083|9400|12|7017|8662|11550|9031|9095.9881266413|4547.9940633207|4547.9940633207
34|34|34-68|16083|9400|68|16809|6837|16446|8118.5|2663.8402729894|1331.9201364947|1331.9201364947
34|34|34-73|16083|9400|73|18186|9411|17134.5|9405.5|2103.0287682293|1051.5143841146|1051.5143841146
34|34|34-179|16083|9400|179|16086|10308|16084.5|9854|908.00495593361|454.00247796681|454.00247796681
34|34|34-199|16083|9400|199|14221|9862|15152|9631|1918.4597989012|959.2298994506|959.2298994506
34|34|34-276|16083|9400|276|15683|8042|15883|8721|1415.68499321|707.842496605|707.842496605
34|34|34-625|16083|9400|625|16807|10309|16445|9854.5|1162.0916487093|581.04582435467|581.04582435467
34|34|34-1122|16083|9400|1122|14492|8428|15287.5|8914|1864.4208215958|932.21041079791|932.21041079791
34|34|34-1354|16083|9400|1354|15344|10002|15713.5|9701|953.16577781622|476.58288890811|476.58288890811
34|34|34-1529|16083|9400|1529|17023|9372|16553|9386|940.41692881402|470.20846440701|470.20846440701
34|34|34-2112|16083|9400|2112|16223|10420|16153|9910|1029.5630140987|514.78150704935|514.78150704935
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
35|35|35-5|19273|-9331|5|14269|279|16771|-4526|10834.764233706|5417.3821168531|5417.3821168531
35|35|35-13|19273|-9331|13|8938|-12375|14105.5|-10853|10773.957536579|5386.9787682893|5386.9787682893
35|35|35-135|19273|-9331|135|17532|-12036|18402.5|-10683.5|3216.8472142767|1608.4236071384|1608.4236071384
35|35|35-141|19273|-9331|141|13530|-6280|16401.5|-7805.5|6503.1261713118|3251.5630856559|3251.5630856559
35|35|35-181|19273|-9331|181|20363|-4420|19818|-6875.5|5030.50901997|2515.254509985|2515.254509985
35|35|35-203|19273|-9331|203|21278|-8965|20275.5|-9148|2038.1317425525|1019.0658712762|1019.0658712762
35|35|35-221|19273|-9331|221|19876|-11756|19574.5|-10543.5|2498.8465339032|1249.4232669516|1249.4232669516
35|35|35-1427|19273|-9331|1427|17518|-9666|18395.5|-9498.5|1786.6868779951|893.34343899757|893.34343899757
35|35|35-1458|19273|-9331|1458|21762|-9808|20517.5|-9569.5|2534.2947736994|1267.1473868497|1267.1473868497
35|35|35-1680|19273|-9331|1680|17814|-8489|18543.5|-8910|1684.5310920253|842.26554601266|842.26554601266
35|35|35-1951|19273|-9331|1951|19434|-8895|19353.5|-9113|464.77629027307|232.38814513654|232.38814513654
35|35|35-2334|19273|-9331|2334|19291|-10846|19282|-10088.5|1515.1069269197|757.55346345984|757.55346345984
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
36|36|36-5|16469|2130|5|14269|279|15369|1204.5|2875.1001721679|1437.550086084|1437.550086084
36|36|36-38|16469|2130|38|19344|5323|17906.5|3726.5|4296.6119210373|2148.3059605187|2148.3059605187
36|36|36-78|16469|2130|78|14168|-1638|15318.5|246|4415.0226499985|2207.5113249993|2207.5113249993
36|36|36-131|16469|2130|131|18648|104|17558.5|1117|2975.3515758646|1487.6757879323|1487.6757879323
36|36|36-162|16469|2130|162|11512|6218|13990.5|4174|6425.2309686112|3212.6154843056|3212.6154843056
36|36|36-169|16469|2130|169|17564|6240|17016.5|4185|4253.3663138742|2126.6831569371|2126.6831569371
36|36|36-766|16469|2130|766|16732|2423|16600.5|2276.5|393.72325305981|196.86162652991|196.86162652991
36|36|36-925|16469|2130|925|15686|1898|16077.5|2014|816.64741473907|408.32370736953|408.32370736953
36|36|36-1895|16469|2130|1895|16384|1664|16426.5|1897|473.68871635284|236.84435817642|236.84435817642
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
37|37|37-2|-3938|-12459|2|1905|-9319|-1016.5|-10889|6633.2683497654|3316.6341748827|3316.6341748827
37|37|37-3|-3938|-12459|3|-7744|5208|-5841|-3625.5|18072.313769963|9036.1568849816|9036.1568849816
37|37|37-4|-3938|-12459|4|-14791|-12627|-9364.5|-12543|10854.300207752|5427.1501038759|5427.1501038759
37|37|37-9|-3938|-12459|9|-14166|2973|-9052|-4743|18513.741059008|9256.870529504|9256.870529504
37|37|37-81|-3938|-12459|81|-4823|-11484|-4380.5|-11971.5|1316.7573808413|658.37869042064|658.37869042064
37|37|37-83|-3938|-12459|83|-234|-12979|-2086|-12719|3740.3229807063|1870.1614903532|1870.1614903532
37|37|37-122|-3938|-12459|122|-3894|-15146|-3916|-13802.5|2687.3602289235|1343.6801144618|1343.6801144618
37|37|37-493|-3938|-12459|493|-3521|-11698|-3729.5|-12078.5|867.76148796775|433.88074398387|433.88074398387
37|37|37-845|-3938|-12459|845|-5925|-13516|-4931.5|-12987.5|2250.6483510313|1125.3241755157|1125.3241755157
37|37|37-1643|-3938|-12459|1643|-4278|-14107|-4108|-13283|1682.7073423504|841.35367117521|841.35367117521
37|37|37-1682|-3938|-12459|1682|-5339|-11264|-4638.5|-11861.5|1841.4195610995|920.70978054977|920.70978054977
37|37|37-2261|-3938|-12459|2261|-2808|-13579|-3373|-13019|1591.0059710762|795.50298553808|795.50298553808
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
38|38|38-5|19344|5323|5|14269|279|16806.5|2801|7155.2470956634|3577.6235478317|3577.6235478317
38|38|38-12|19344|5323|12|7017|8662|13180.5|6992.5|12771.211767096|6385.6058835478|6385.6058835478
38|38|38-36|19344|5323|36|16469|2130|17906.5|3726.5|4296.6119210373|2148.3059605187|2148.3059605187
38|38|38-82|19344|5323|82|22887|1102|21115.5|3212.5|5510.870167224|2755.435083612|2755.435083612
38|38|38-107|19344|5323|107|21910|6085|20627|5704|2676.7517628648|1338.3758814324|1338.3758814324
38|38|38-169|19344|5323|169|17564|6240|18454|5781.5|2002.3209033519|1001.160451676|1001.160451676
38|38|38-589|19344|5323|589|20109|6761|19726.5|6042|1628.8244227049|814.41221135246|814.41221135246
38|38|38-1345|19344|5323|1345|19523|5074|19433.5|5198.5|306.66268113352|153.33134056676|153.33134056676
38|38|38-1756|19344|5323|1756|18583|5735|18963.5|5529|865.36986312212|432.68493156106|432.68493156106
#||||||||||||
#C_Idx||L_Idx|C_Z|C_X|N_Idx|N_Z|N_X|M_Z|M_X|CN_Dist|C_Dist|N_Dist
39|39|39-2|-10444|-14610|2|1905|-9319|-4269.5|-11964.5|13434.749048642|6717.3745243212|6717.3745243212
39|39|39-4|-10444|-14610|4|-14791|-12627|-12617.5|-13618.5|4777.9386768773|2388.9693384386|2388.9693384386
39|39|39-16|-10444|-14610|16|-6761|-12531|-8602.5|-13570.5|4229.2706226961|2114.635311348|2114.635311348
39|39|39-108|-10444|-14610|108|-9777|-17651|-10110.5|-16130.5|3113.2892573611|1556.6446286805|1556.6446286805
39|39|39-113|-10444|-14610|113|-11259|-13272|-10851.5|-13941|1566.6745035265|783.33725176325|783.33725176325
39|39|39-919|-10444|-14610|919|-9488|-15167|-9966|-14888.5|1106.4289403301|553.21447016505|553.21447016505
39|39|39-1429|-10444|-14610|1429|-11357|-14001|-10900.5|-14305.5|1097.4743732771|548.73718663856|548.73718663856
